GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41
1400000US06073013903,06073013903,"Census Tract 139.03, San Diego County, California",1330,67,65000,8254,73.0,5.7,66042,7778,8.5,3.7,61169,21416,0.0,2.4,-,**,8.7,3.6,74500,45115,0.0,2.4,-,**,4.4,2.7,(X),(X),5.4,3.3,(X),(X),32.4,5.1,68945,11094,47.3,5.8,61953,14888,1.4,2.1,-,**,29.0,4.7,68041,15434,31.1,4.2,78429,6538,38.6,4.8,37969,14873,960,87,75319,6055,46.0,7.1,66250,15864,54.0,7.1,76862,3520,72.8,6.2,79548,8768,22.3,6.4,48750,16794,4.9,4.0,38839,33299,370,81,31513,7543,62.2,12.6,(X),(X),53.0,12.8,(X),(X),9.2,8.7,(X),(X),37.8,12.6,(X),(X),27.6,10.6,(X),(X),10.3,12.3,(X),(X),33.8,(X),(X),(X),35.0,(X),(X),(X),30.5,(X),(X),(X)
1400000US06073013905,06073013905,"Census Tract 139.05, San Diego County, California",1176,61,83016,5579,65.1,9.1,82222,4072,21.1,8.2,93700,25439,0.0,2.7,-,**,6.4,4.2,60708,26879,0.0,2.7,-,**,5.2,3.7,105179,94620,2.2,2.0,(X),(X),28.5,8.8,83281,14833,41.8,9.0,83227,3299,1.8,2.9,-,**,43.8,8.2,87557,18124,45.2,7.9,83105,10689,9.3,4.0,72639,18974,1029,90,82418,3550,48.1,9.9,82038,3200,51.9,9.9,83229,14819,75.2,8.0,(X),(X),15.9,6.4,(X),(X),8.8,5.6,(X),(X),147,67,65208,13274,29.3,23.0,(X),(X),10.2,11.3,(X),(X),19.0,22.3,(X),(X),70.7,23.0,(X),(X),45.6,22.6,(X),(X),25.2,17.7,(X),(X),26.0,(X),(X),(X),26.2,(X),(X),(X),19.0,(X),(X),(X)
1400000US06073013906,06073013906,"Census Tract 139.06, San Diego County, California",1645,48,45511,12213,61.6,6.2,45966,10543,18.8,5.7,41000,11918,0.0,2.0,-,**,8.1,4.2,60284,43048,1.6,1.9,-,**,5.8,3.5,66250,35416,4.0,2.7,(X),(X),31.9,5.4,44766,13386,35.9,5.1,55347,11471,5.2,3.3,28257,9357,32.0,5.2,55729,16027,41.9,5.6,54732,9665,20.9,2.8,39420,8347,1208,97,55216,9062,47.8,7.2,44531,28928,52.2,7.2,55526,5980,59.1,9.8,(X),(X),30.1,10.3,(X),(X),10.8,6.2,(X),(X),437,92,28797,4619,60.0,12.6,(X),(X),46.5,13.6,(X),(X),13.5,13.0,(X),(X),40.0,12.6,(X),(X),28.1,11.9,(X),(X),11.9,11.5,(X),(X),23.2,(X),(X),(X),24.6,(X),(X),(X),19.2,(X),(X),(X)
1400000US06073013907,06073013907,"Census Tract 139.07, San Diego County, California",1262,93,43190,6725,71.2,8.1,47394,11830,12.5,6.2,26935,11560,0.6,0.8,-,**,1.8,2.1,-,**,0.6,1.0,-,**,9.0,4.5,31736,10152,4.4,2.8,46964,25190,65.5,8.6,45854,5776,19.7,6.2,41648,29302,14.0,7.3,35724,11131,38.3,8.1,47098,12063,31.7,9.7,50909,13859,16.0,5.7,26346,9622,955,122,46051,9776,60.6,9.6,42180,14287,39.4,9.6,47069,15209,56.1,10.6,(X),(X),19.9,7.0,(X),(X),24.0,10.4,(X),(X),307,93,30096,13064,49.5,19.0,(X),(X),35.8,18.7,(X),(X),13.7,11.6,(X),(X),50.5,19.0,(X),(X),41.0,18.7,(X),(X),9.4,7.3,(X),(X),34.0,(X),(X),(X),35.9,(X),(X),(X),28.0,(X),(X),(X)
1400000US06073013908,06073013908,"Census Tract 139.08, San Diego County, California",1093,68,58772,8007,67.2,9.5,59925,6784,8.2,6.5,74375,62999,2.1,2.6,-,**,12.2,4.6,(X),(X),0.0,2.9,-,**,8.4,4.5,47375,25399,1.8,2.1,(X),(X),51.6,7.6,58850,10173,26.3,7.5,56875,25517,3.3,3.7,-,**,28.9,8.4,88488,12203,46.8,7.9,50486,16626,21.0,4.4,68611,15499,959,89,62188,12483,46.7,13.0,61667,46121,53.3,13.0,64219,12629,63.8,10.9,(X),(X),26.9,9.8,(X),(X),9.3,6.6,(X),(X),134,48,15500,12086,47.0,25.8,(X),(X),47.0,25.8,(X),(X),0.0,21.3,(X),(X),53.0,25.8,(X),(X),53.0,25.8,(X),(X),0.0,21.3,(X),(X),36.0,(X),(X),(X),34.5,(X),(X),(X),34.3,(X),(X),(X)
1400000US06073013909,06073013909,"Census Tract 139.09, San Diego County, California",1256,79,60300,11543,75.2,7.0,62083,15250,8.8,7.2,(X),(X),0.8,1.3,-,**,4.2,2.4,84554,29891,2.0,2.3,-,**,6.6,3.6,85655,68636,2.4,2.9,-,**,45.7,7.4,65643,12714,37.7,7.0,54875,31698,5.9,6.0,82372,21783,30.6,7.1,55682,16433,44.2,8.8,67981,30388,19.3,5.2,55417,7554,957,120,67917,6689,49.6,10.0,54188,22592,50.4,10.0,81641,16470,71.1,10.3,69960,12856,16.2,8.5,31985,27823,12.7,5.4,77143,34536,299,107,46116,18905,40.5,19.2,(X),(X),24.4,16.2,(X),(X),16.1,14.9,(X),(X),59.5,19.2,(X),(X),38.8,18.5,(X),(X),20.7,19.0,(X),(X),20.4,(X),(X),(X),21.9,(X),(X),(X),15.4,(X),(X),(X)
1400000US06073014001,06073014001,"Census Tract 140.01, San Diego County, California",1596,80,58571,11632,75.9,6.4,59214,8603,10.6,4.2,91969,11969,0.4,0.9,-,**,5.4,4.0,26528,15016,0.8,1.3,-,**,3.9,2.9,45682,25456,3.0,2.3,(X),(X),30.6,5.9,51738,10662,51.9,4.9,61000,14236,1.1,1.7,-,**,36.8,6.4,59250,16027,39.0,6.2,67708,14453,23.2,4.8,34886,18845,1221,102,57008,10652,52.8,8.1,46125,11434,47.2,8.1,68750,22104,67.4,8.5,(X),(X),21.5,9.0,(X),(X),11.1,7.3,(X),(X),375,95,36615,8307,49.1,13.8,(X),(X),41.3,14.1,(X),(X),7.7,6.0,(X),(X),50.9,13.8,(X),(X),25.3,11.2,(X),(X),25.6,14.2,(X),(X),20.9,(X),(X),(X),19.5,(X),(X),(X),25.3,(X),(X),(X)
1400000US06073014002,06073014002,"Census Tract 140.02, San Diego County, California",1235,68,71468,3693,65.6,8.5,67857,10285,12.0,6.9,130227,69657,0.0,2.6,-,**,9.0,3.7,71726,22805,0.0,2.6,-,**,8.4,4.7,(X),(X),5.0,3.7,79048,48054,31.6,5.8,59758,9910,43.2,9.8,71767,7900,0.7,1.3,-,**,34.5,5.3,79032,11247,39.8,5.9,76000,10561,24.9,5.4,49907,11930,1036,99,72100,6923,50.4,7.8,73594,11170,49.6,7.8,70667,12352,79.3,8.4,73947,7151,11.9,5.5,45179,11598,8.8,8.5,96193,17946,199,81,40536,25817,63.8,25.7,(X),(X),48.2,27.9,(X),(X),15.6,13.1,(X),(X),36.2,25.7,(X),(X),36.2,25.7,(X),(X),0.0,15.0,(X),(X),30.9,(X),(X),(X),25.9,(X),(X),(X),44.7,(X),(X),(X)
1400000US06073014101,06073014101,"Census Tract 141.01, San Diego County, California",1152,72,71667,14710,76.4,7.6,75893,16749,5.6,3.7,97500,96437,3.1,3.9,-,**,1.6,1.8,-,**,1.0,1.4,-,**,9.8,5.2,(X),(X),2.6,2.3,(X),(X),31.9,5.1,68529,18791,57.4,7.2,76161,17237,0.0,2.8,-,**,34.6,5.9,79410,20984,39.1,6.7,82333,26059,26.3,6.0,42656,30185,879,79,69591,6925,43.9,9.6,67981,31137,56.1,9.6,72986,21623,61.1,12.0,(X),(X),19.9,9.4,(X),(X),19.0,9.7,(X),(X),273,76,30139,12722,60.8,14.7,(X),(X),49.1,14.7,(X),(X),11.7,9.4,(X),(X),39.2,14.7,(X),(X),24.5,13.5,(X),(X),14.7,9.6,(X),(X),24.1,(X),(X),(X),17.9,(X),(X),(X),28.9,(X),(X),(X)
1400000US06073014102,06073014102,"Census Tract 141.02, San Diego County, California",1146,29,57803,4305,28.1,7.9,56250,19716,36.2,8.9,42375,27406,0.0,2.8,-,**,12.1,6.4,70893,40545,0.0,2.8,-,**,19.2,7.7,61538,51345,4.4,3.5,41250,37786,31.0,9.0,58977,9394,17.1,6.8,48750,40820,0.0,2.8,-,**,36.3,7.5,56351,12884,37.3,6.6,64364,6538,26.4,5.5,38056,16778,804,85,59750,9862,41.7,10.5,55972,26144,58.3,10.5,62689,9874,60.3,11.4,(X),(X),25.1,10.5,(X),(X),14.6,9.3,(X),(X),342,78,28700,20492,70.5,17.4,(X),(X),51.5,19.0,(X),(X),19.0,16.1,(X),(X),29.5,17.4,(X),(X),26.3,17.4,(X),(X),3.2,4.8,(X),(X),39.8,(X),(X),(X),35.4,(X),(X),(X),41.8,(X),(X),(X)
1400000US06073014200,06073014200,"Census Tract 142, San Diego County, California",1885,89,62306,7584,67.6,5.4,67902,10235,10.5,3.2,51406,29202,0.0,1.7,-,**,5.7,2.7,67604,4820,0.8,1.0,-,**,11.0,4.7,50536,20076,4.4,2.9,36964,35406,28.9,5.5,51429,14595,52.9,5.0,68482,8452,2.3,2.6,-,**,31.9,5.0,59537,10538,46.3,5.0,62976,16524,19.5,2.9,65188,18648,1305,110,67147,7095,42.3,7.1,52813,10495,57.7,7.1,76367,10991,66.9,7.6,(X),(X),17.2,5.7,(X),(X),15.9,6.5,(X),(X),580,105,37500,18685,49.1,11.3,(X),(X),33.1,10.2,(X),(X),16.0,8.8,(X),(X),50.9,11.3,(X),(X),30.7,9.5,(X),(X),20.2,11.7,(X),(X),32.6,(X),(X),(X),27.7,(X),(X),(X),37.6,(X),(X),(X)
1400000US06073014300,06073014300,"Census Tract 143, San Diego County, California",1259,73,48317,14336,70.0,7.3,59957,8121,7.6,3.5,38026,33254,1.4,1.5,-,**,7.7,2.3,30750,24069,0.0,2.5,-,**,10.6,5.2,38882,17349,2.8,3.0,(X),(X),39.4,7.0,45096,9334,43.4,7.5,65000,10303,1.4,1.6,-,**,29.8,6.0,46213,12995,50.0,6.3,58681,19285,18.9,3.9,39688,14368,850,96,55714,19149,52.5,9.8,46600,23551,47.5,9.8,60313,19330,62.9,9.5,73828,12790,29.8,8.5,31766,6757,7.3,4.5,38000,12463,409,101,33750,21513,46.7,15.6,(X),(X),43.0,16.6,(X),(X),3.7,4.9,(X),(X),53.3,15.6,(X),(X),45.5,16.2,(X),(X),7.8,7.9,(X),(X),25.2,(X),(X),(X),26.6,(X),(X),(X),20.0,(X),(X),(X)
1400000US06073014400,06073014400,"Census Tract 144, San Diego County, California",1473,109,39421,4758,55.7,8.4,39318,4591,25.2,7.1,30563,17260,1.2,1.4,-,**,3.3,2.7,38750,21423,0.0,2.2,-,**,12.4,6.0,42313,12761,2.2,1.8,16118,1189,41.8,7.7,46458,10096,31.5,7.0,24911,21837,5.3,3.4,21161,11290,35.2,7.8,50303,15831,32.9,6.4,41015,1295,26.7,5.7,18378,3047,743,142,41580,3506,50.9,11.5,34500,10424,49.1,11.5,70536,22859,59.4,14.0,(X),(X),24.6,10.8,(X),(X),16.0,9.7,(X),(X),730,153,23171,7427,48.4,10.8,(X),(X),43.2,11.1,(X),(X),5.2,5.3,(X),(X),51.6,10.8,(X),(X),41.6,12.0,(X),(X),10.0,8.5,(X),(X),24.6,(X),(X),(X),19.0,(X),(X),(X),27.5,(X),(X),(X)
1400000US06073014500,06073014500,"Census Tract 145, San Diego County, California",1321,84,51595,8449,57.8,7.8,50345,8156,19.7,6.4,48750,14959,1.3,1.4,-,**,8.9,3.9,55536,18804,1.4,1.6,-,**,8.0,4.0,43750,38583,3.0,3.2,83050,28326,21.7,6.5,46830,21903,48.1,8.2,50905,8096,1.9,1.6,(X),(X),43.3,7.1,(X),(X),39.1,7.1,(X),(X),15.7,3.4,(X),(X),955,115,51576,8430,46.7,7.4,50469,12851,53.3,7.4,53750,22017,59.5,9.4,71818,25991,27.2,8.9,29375,11271,13.3,6.1,48906,15303,366,97,41250,11319,48.4,12.0,(X),(X),33.9,11.8,(X),(X),14.5,9.6,(X),(X),51.6,12.0,(X),(X),34.2,12.4,(X),(X),17.5,10.8,(X),(X),37.6,(X),(X),(X),39.9,(X),(X),(X),31.7,(X),(X),(X)
1400000US06073014601,06073014601,"Census Tract 146.01, San Diego County, California",2052,113,43523,10676,82.3,5.7,42161,10924,1.9,2.5,-,**,1.9,1.8,111518,92971,1.3,1.5,-,**,0.0,1.6,-,**,5.2,3.9,154321,4921,7.4,5.2,17885,16676,22.0,5.1,32061,21895,68.7,6.1,49917,12568,9.7,5.0,(X),(X),35.2,8.2,(X),(X),25.7,6.5,(X),(X),29.4,4.7,(X),(X),1087,154,62188,19759,44.9,8.9,48276,30533,55.1,8.9,93482,19721,64.5,11.5,(X),(X),27.2,9.9,(X),(X),8.3,6.7,(X),(X),965,180,25142,5705,66.5,10.2,(X),(X),55.4,9.3,(X),(X),11.1,6.5,(X),(X),33.5,10.2,(X),(X),20.8,8.3,(X),(X),12.6,9.3,(X),(X),25.6,(X),(X),(X),25.9,(X),(X),(X),25.4,(X),(X),(X)
1400000US06073014602,06073014602,"Census Tract 146.02, San Diego County, California",1732,77,79875,8841,79.6,5.1,79594,12008,6.5,3.4,80240,33434,0.9,1.1,-,**,5.5,2.0,161250,108161,0.7,1.3,-,**,5.7,4.2,34792,33366,1.0,1.1,103750,28898,17.8,5.4,46688,35504,67.2,5.5,84551,11559,2.8,2.3,(X),(X),39.1,5.2,(X),(X),33.6,5.0,(X),(X),24.5,3.5,(X),(X),1243,116,84923,10125,40.5,6.1,61607,35925,59.5,6.1,103443,12937,76.3,7.5,91149,19849,19.3,7.2,46667,42192,4.4,2.9,"250,000+",***,489,103,45469,21247,53.2,12.7,(X),(X),42.1,11.2,(X),(X),11.0,9.3,(X),(X),46.8,12.7,(X),(X),33.5,12.0,(X),(X),13.3,11.0,(X),(X),33.3,(X),(X),(X),35.9,(X),(X),(X),26.8,(X),(X),(X)
1400000US06073014700,06073014700,"Census Tract 147, San Diego County, California",3003,149,62283,11832,83.8,5.0,65542,13730,6.8,4.0,50507,25134,0.0,1.1,-,**,5.1,2.0,87292,16090,0.0,1.1,-,**,3.7,2.9,(X),(X),0.6,1.0,-,**,17.1,5.6,51545,13211,71.0,4.6,71094,12709,6.6,3.2,34514,17244,37.1,4.8,71212,9849,36.0,4.8,72121,18118,20.3,3.9,40319,17514,1958,230,77526,8318,51.0,8.2,77610,20848,49.0,8.2,77454,7450,62.2,8.0,(X),(X),24.2,7.1,(X),(X),13.7,6.7,(X),(X),1045,223,50393,4085,58.2,10.3,(X),(X),46.7,9.8,(X),(X),11.5,8.3,(X),(X),41.8,10.3,(X),(X),32.4,10.5,(X),(X),9.4,5.3,(X),(X),25.9,(X),(X),(X),28.1,(X),(X),(X),21.7,(X),(X),(X)
1400000US06073014803,06073014803,"Census Tract 148.03, San Diego County, California",2311,112,44397,6591,81.0,6.9,46142,8885,2.6,2.4,87188,25721,0.0,1.4,-,**,5.0,3.4,35536,23535,0.0,1.4,-,**,6.2,5.0,35625,11056,5.1,4.6,(X),(X),24.3,7.3,35764,10351,63.6,7.9,50881,10693,7.7,4.9,29083,23678,35.0,6.3,55495,8696,25.7,4.7,74893,27937,31.7,5.5,38237,11885,1014,171,66833,36642,49.8,11.8,(X),(X),50.2,11.8,(X),(X),77.9,11.0,(X),(X),12.6,9.2,(X),(X),9.5,7.7,(X),(X),1297,172,39792,6453,65.9,9.6,38702,7592,59.7,9.8,38686,8116,6.2,4.6,45114,40076,34.1,9.6,42768,17804,28.5,8.9,41048,19188,5.6,4.2,115517,76841,25.8,(X),(X),(X),17.0,(X),(X),(X),32.8,(X),(X),(X)
1400000US06073014804,06073014804,"Census Tract 148.04, San Diego County, California",1780,150,53654,11843,90.4,5.0,56094,7851,3.4,3.7,(X),(X),0.0,1.8,-,**,2.3,2.0,(X),(X),0.0,1.8,-,**,0.7,1.2,-,**,3.1,2.5,(X),(X),5.2,3.9,130938,124635,86.7,5.4,55840,9919,2.0,1.9,36167,34389,24.8,6.0,64038,30922,30.0,6.6,72955,30595,43.1,6.9,30526,9175,861,137,74954,15036,35.9,10.0,90323,37480,64.1,10.0,72685,19537,69.1,10.7,(X),(X),19.2,10.9,(X),(X),11.7,8.3,(X),(X),919,182,30592,10217,63.4,13.9,(X),(X),57.7,14.5,(X),(X),5.8,5.1,(X),(X),36.6,13.9,(X),(X),29.8,13.1,(X),(X),6.7,4.8,(X),(X),26.1,(X),(X),(X),19.7,(X),(X),(X),32.1,(X),(X),(X)
1400000US06073014805,06073014805,"Census Tract 148.05, San Diego County, California",1926,98,51565,8851,74.5,6.9,51594,16877,5.8,3.8,51156,10660,1.8,2.6,-,**,2.6,2.6,(X),(X),2.1,3.1,-,**,4.0,4.1,123165,21909,9.1,5.3,48194,29827,18.7,7.2,60404,21169,61.8,8.0,51719,17602,4.2,3.3,44234,18926,40.9,7.3,51294,8658,31.6,7.2,67708,15557,23.3,5.8,41964,22773,956,165,61958,9524,44.1,9.9,44038,37791,55.9,9.9,68929,14095,71.0,10.7,(X),(X),25.5,10.7,(X),(X),3.5,3.4,(X),(X),970,170,43886,4517,66.9,11.3,39609,8681,50.3,11.8,35172,3404,16.6,8.5,44982,36689,33.1,11.3,51863,35337,23.4,10.4,50307,12243,9.7,8.7,122500,19846,24.6,(X),(X),(X),23.2,(X),(X),(X),19.3,(X),(X),(X)
1400000US06073014806,06073014806,"Census Tract 148.06, San Diego County, California",1222,101,36991,10170,67.8,11.7,42364,14225,14.3,9.8,(X),(X),0.4,1.0,-,**,0.7,1.2,-,**,0.0,2.6,-,**,7.1,4.9,25461,12784,9.6,6.2,44031,9112,24.2,6.6,31111,10046,55.2,11.5,42750,25280,8.5,5.6,(X),(X),30.4,7.3,(X),(X),45.7,7.4,(X),(X),15.3,5.2,(X),(X),562,112,36875,20852,36.7,17.5,(X),(X),63.3,17.5,(X),(X),52.7,14.1,(X),(X),39.5,15.6,(X),(X),7.8,8.9,(X),(X),660,112,35833,13918,32.1,12.0,(X),(X),26.1,9.9,(X),(X),6.1,8.9,(X),(X),67.9,12.0,(X),(X),52.0,14.0,(X),(X),15.9,7.4,(X),(X),32.1,(X),(X),(X),41.6,(X),(X),(X),23.9,(X),(X),(X)
1400000US06073014901,06073014901,"Census Tract 149.01, San Diego County, California",1796,78,52276,4135,82.1,7.0,51337,3677,8.2,4.8,72162,34764,0.4,0.7,-,**,0.0,1.8,-,**,0.0,1.8,-,**,2.4,2.9,(X),(X),6.8,5.1,50758,27427,19.4,7.4,36928,9114,68.0,8.6,53651,6471,2.0,2.5,-,**,39.0,7.4,52114,5975,36.7,7.4,63512,17167,22.3,3.4,40234,13376,1223,126,61149,8385,40.0,7.8,71853,22296,60.0,7.8,56535,8345,55.3,9.1,84583,11614,34.2,8.4,51429,6382,10.5,5.9,50302,9554,573,110,35946,7114,52.7,14.1,(X),(X),52.7,14.1,(X),(X),0.0,5.5,(X),(X),47.3,14.1,(X),(X),31.2,14.7,(X),(X),16.1,9.8,(X),(X),27.4,(X),(X),(X),29.8,(X),(X),(X),20.4,(X),(X),(X)
1400000US06073014902,06073014902,"Census Tract 149.02, San Diego County, California",1455,52,48837,3110,85.4,6.0,48478,3852,5.8,3.3,(X),(X),0.6,1.3,-,**,1.0,1.7,-,**,0.0,2.2,-,**,3.4,2.8,(X),(X),3.8,3.5,57917,31674,28.7,7.6,37667,18663,62.1,8.1,49021,4874,2.5,2.8,40650,8925,35.2,7.5,52361,17860,47.4,6.7,50136,3167,14.8,4.5,28721,17248,669,117,68860,17748,38.7,9.2,62321,18381,61.3,9.2,74423,44173,79.5,6.8,(X),(X),17.9,6.6,(X),(X),2.5,3.0,(X),(X),786,122,38250,8360,65.0,11.7,(X),(X),52.8,13.2,(X),(X),12.2,10.1,(X),(X),35.0,11.7,(X),(X),24.3,10.7,(X),(X),10.7,9.7,(X),(X),19.4,(X),(X),(X),26.8,(X),(X),(X),13.1,(X),(X),(X)
1400000US06073015000,06073015000,"Census Tract 150, San Diego County, California",2683,126,61759,10259,68.4,7.1,68494,12634,4.3,3.4,55526,27515,0.0,1.2,-,**,10.4,5.1,52897,21261,0.0,1.2,-,**,6.3,4.1,58382,47158,10.7,5.8,48500,38845,19.6,5.1,69744,25977,58.6,7.3,72557,20514,10.0,4.9,32750,19961,47.7,7.1,57039,14418,26.2,6.3,82132,8644,16.0,3.8,70125,31515,1525,208,88208,18652,43.4,9.4,91534,17114,56.6,9.4,76023,26853,72.7,11.3,(X),(X),12.3,7.4,(X),(X),15.0,8.7,(X),(X),1158,243,43314,6712,70.6,13.6,(X),(X),43.4,14.1,(X),(X),27.1,12.8,(X),(X),29.4,13.6,(X),(X),26.3,13.6,(X),(X),3.2,3.8,(X),(X),29.8,(X),(X),(X),31.8,(X),(X),(X),27.2,(X),(X),(X)
1400000US06073015100,06073015100,"Census Tract 151, San Diego County, California",1936,75,69333,8457,80.9,5.8,66025,7583,7.2,3.8,(X),(X),0.7,1.1,-,**,2.1,1.5,91635,48604,0.0,1.7,-,**,3.4,2.7,75909,44931,5.6,3.4,86855,53542,17.9,4.6,62639,16612,68.4,5.9,67500,8103,3.8,2.9,(X),(X),29.2,5.2,(X),(X),43.1,5.0,(X),(X),23.9,3.0,(X),(X),1320,110,73591,6426,44.4,7.1,80167,16706,55.6,7.1,72813,7595,76.2,6.5,(X),(X),18.6,6.3,(X),(X),5.2,3.8,(X),(X),616,118,51151,5768,58.0,9.8,(X),(X),45.1,9.9,(X),(X),12.8,7.2,(X),(X),42.0,9.8,(X),(X),29.1,10.1,(X),(X),13.0,5.9,(X),(X),25.8,(X),(X),(X),19.2,(X),(X),(X),36.5,(X),(X),(X)
1400000US06073015200,06073015200,"Census Tract 152, San Diego County, California",1498,43,94722,19922,94.1,3.6,82381,22860,0.4,0.7,-,**,0.0,2.1,-,**,0.9,1.3,-,**,0.0,2.1,-,**,2.0,2.8,-,**,2.6,2.3,185380,22093,10.3,4.1,107600,35157,83.8,6.0,80536,18716,0.4,0.6,(X),(X),14.2,4.0,(X),(X),49.5,5.5,(X),(X),35.8,5.0,(X),(X),1165,90,104402,11739,30.8,6.4,82153,55514,69.2,6.4,107617,9512,72.4,10.0,(X),(X),14.3,6.4,(X),(X),13.2,8.7,(X),(X),333,79,34137,8224,60.4,14.5,(X),(X),56.5,14.4,(X),(X),3.9,5.5,(X),(X),39.6,14.5,(X),(X),30.0,13.2,(X),(X),9.6,9.8,(X),(X),41.6,(X),(X),(X),37.9,(X),(X),(X),50.5,(X),(X),(X)
1400000US06073015301,06073015301,"Census Tract 153.01, San Diego County, California",981,54,48272,6316,64.3,8.3,49596,7244,12.0,7.8,(X),(X),0.0,3.3,-,**,7.1,5.0,60882,37026,3.7,4.0,-,**,6.0,4.6,51492,14758,6.8,4.4,38403,22597,11.2,4.9,52097,7179,59.9,8.7,49135,7317,8.5,7.6,27083,2513,41.0,9.4,57800,14404,37.6,9.5,52226,14876,12.9,4.8,27604,21972,705,101,48750,8241,58.7,10.3,40625,17490,41.3,10.3,51653,18346,71.1,9.8,61250,12927,19.6,8.7,29667,11889,9.4,8.1,31667,28346,276,88,42222,15726,33.3,14.7,(X),(X),23.2,12.8,(X),(X),10.1,11.3,(X),(X),66.7,14.7,(X),(X),29.0,17.7,(X),(X),37.7,18.1,(X),(X),40.1,(X),(X),(X),38.7,(X),(X),(X),43.5,(X),(X),(X)
1400000US06073015302,06073015302,"Census Tract 153.02, San Diego County, California",1356,73,81324,15498,87.8,5.0,75568,15456,0.4,0.6,-,**,2.7,3.1,-,**,2.8,2.1,(X),(X),0.0,2.4,-,**,3.4,3.0,-,**,2.9,2.7,(X),(X),12.5,5.8,85648,74343,80.9,6.4,76989,15882,0.0,2.4,-,**,23.2,5.0,103750,55241,32.7,7.2,86250,12396,44.0,6.3,48456,27463,860,111,98250,11603,31.9,8.4,102941,36451,68.1,8.4,93300,15919,84.5,6.1,103897,23360,10.2,5.6,57813,38211,5.2,4.6,70417,8992,496,110,35263,13724,53.6,13.6,(X),(X),44.0,13.3,(X),(X),9.7,8.5,(X),(X),46.4,13.6,(X),(X),29.0,12.3,(X),(X),17.3,11.2,(X),(X),32.2,(X),(X),(X),26.9,(X),(X),(X),41.3,(X),(X),(X)
1400000US06073015403,06073015403,"Census Tract 154.03, San Diego County, California",853,34,105804,24213,89.7,5.7,102014,22105,3.2,3.8,-,**,0.0,3.7,-,**,4.5,3.1,156023,41681,0.0,3.7,-,**,0.6,1.0,-,**,2.1,3.3,-,**,6.2,3.8,76875,54049,84.1,5.6,105694,23388,0.0,3.7,-,**,13.2,3.1,115521,39525,47.5,6.7,121458,39126,39.3,5.6,73125,39015,742,52,118333,31877,36.3,7.7,114250,34517,63.7,7.7,119432,50787,87.6,6.8,(X),(X),7.4,5.4,(X),(X),5.0,4.2,(X),(X),111,45,46750,25146,65.8,21.9,(X),(X),57.7,22.7,(X),(X),8.1,10.1,(X),(X),34.2,21.9,(X),(X),28.8,20.6,(X),(X),5.4,8.6,(X),(X),26.5,(X),(X),(X),25.3,(X),(X),(X),34.2,(X),(X),(X)
